IdRegistro,Fecha,Mes,Hogar,TipoVivienda,ZonaClimatica,DispositivosActivos,ConsumoBase_kWh,ConsumoExtra_kWh,Tarifa,Precio_kWh,CosteDiario,PicoDemanda
27935,2024-03-01,3,H055,Adosado,Norte,10.0,5.66,5.58,A,0.2,2.25,No
27936,2024-12-23,12,H050,Adosado,Norte,9.0,5.36,3.06,C,0.23,1.94,No
27937,2024-09-25,9,H020,Piso,Norte,8.0,3.81,4.39,A,0.2,1.64,No
27938,2024-01-12,1,H052,Piso,Norte,7.0,3.51,3.26,A,0.2,1.35,No
27939,2024-02-04,2,H049,Estudio,Sur,,2.48,3.21,C,0.23,1.31,No
27940,2024-02-20,2,H023,Piso,Norte,7.0,5.18,2.69,A,0.2,1.57,No
27941,2024-02-12,2,H036,Piso,Sur,7.0,2.85,3.38,B,0.18,1.12,No
27942,2024-08-15,8,H049,Piso,Centro,8.0,4.33,2.46,B,0.18,1.22,No
27943,2024-04-20,4,H051,Adosado,Centro,8.0,5.21,3.27,A,0.2,,Sí
27944,2024-11-17,11,H040,Piso,Norte,9.0,2.57,4.62,B,0.18,1.29,No
27945,2024-01-15,1,H052,Chalet,Sur,13.0,8.1,2.42,A,0.2,2.1,No
27946,2024-06-25,6,H033,Chalet,Centro,13.0,7.25,2.01,C,0.23,2.13,No
27947,2024-06-10,6,H007,Piso,Centro,5.0,3.43,2.39,C,0.23,1.34,No
27948,2024-02-08,2,H040,Piso,Sur,8.0,5.51,4.0,B,0.18,1.71,No
27949,2024-01-26,1,H005,Piso,Sur,7.0,3.92,2.18,B,0.18,1.1,No
27950,2024-04-21,4,H032,Piso,Norte,7.0,4.39,4.75,C,0.23,2.1,No
27951,2024-02-20,2,H009,Chalet,Norte,12.0,8.27,4.07,C,0.23,2.84,No
27952,2024-04-07,4,H030,Piso,Sur,6.0,2.83,2.82,A,0.2,1.13,No
27953,2024-06-18,6,H032,Chalet,Sur,10.0,7.65,3.31,C,0.23,2.52,No
27954,2024-02-25,2,H039,Estudio,Sur,5.0,3.01,3.68,A,0.2,1.34,No
27955,2024-08-08,8,H004,Adosado,Costa,9.0,6.3,1.72,A,0.2,1.6,No
27956,2024-11-20,11,H025,Adosado,Norte,9.0,5.96,3.41,B,0.18,1.69,No
27957,2024-05-25,5,H022,Estudio,Norte,6.0,2.23,3.27,B,0.18,0.99,No
27958,2024-09-16,9,H059,Chalet,Costa,12.0,7.93,2.98,C,0.23,2.51,No
27959,2024-05-08,5,H008,Adosado,Costa,13.0,4.28,1.79,C,0.23,1.4,No
27960,2024-02-19,2,H002,Adosado,Norte,10.0,4.57,3.94,C,0.23,1.96,No
27961,2024-12-05,12,H037,Estudio,Centro,3.0,2.7,3.55,B,0.18,1.12,No
27962,2024-11-21,11,H035,Chalet,Centro,11.0,7.01,1.52,B,0.18,1.54,Sí
27963,2024-01-20,1,H037,Piso,Sur,8.0,4.79,3.37,A,0.2,1.63,No
27964,2024-06-22,6,H056,Piso,Centro,6.0,3.71,3.0,C,0.23,1.54,No
27965,2024-10-09,10,H022,Piso,Norte,6.0,4.68,2.94,A,0.2,,No
27966,2024-01-26,1,H001,Adosado,Centro,11.0,4.3,2.26,A,0.2,1.31,No
27967,2024-06-08,6,H039,Chalet,Centro,13.0,7.1,5.61,B,0.18,2.29,No
27968,2024-01-10,1,H042,Piso,Centro,8.0,4.33,2.12,C,0.23,1.48,No
27969,2024-03-22,3,H048,Adosado,Norte,15.0,5.74,6.55,C,0.23,2.83,No
27970,2024-09-12,9,H033,Estudio,Centro,8.0,1.11,6.83,B,0.18,1.43,No
27971,2024-04-14,4,H049,Adosado,Norte,13.0,6.09,3.49,B,0.18,1.72,No
27972,2024-05-19,5,H004,Piso,Norte,7.0,4.47,4.15,B,0.18,1.55,No
27973,2024-07-20,7,H048,Chalet,Sur,14.0,7.37,2.12,C,0.23,2.18,No
27974,2024-12-09,12,H009,Estudio,Centro,4.0,2.25,2.63,A,0.2,0.98,No
27975,2024-01-24,1,H008,Piso,Sur,6.0,3.82,3.25,B,0.18,1.27,No
27976,2024-02-15,2,H058,Chalet,Centro,15.0,8.11,3.59,C,0.23,2.69,No
27977,2024-08-04,8,H051,Piso,Norte,8.0,3.45,2.89,B,0.18,1.14,No
27978,2024-02-24,2,H022,Adosado,Centro,10.0,5.95,4.71,C,0.23,2.45,No
27979,2024-03-18,3,H049,Adosado,Centro,9.0,4.84,1.79,B,0.18,1.19,No
27980,2024-06-07,6,H042,Piso,Sur,7.0,3.62,4.05,C,0.23,1.76,No
27981,2024-12-09,12,H049,Piso,Centro,7.0,5.02,2.65,C,0.23,1.76,No
27982,2024-09-28,9,H054,Piso,Sur,6.0,3.63,2.57,B,0.18,1.12,No
27983,2024-05-27,5,H021,Piso,Centro,9.0,4.1,2.42,A,0.2,1.3,Sí
27984,2024-02-07,2,H048,Adosado,Sur,10.0,5.45,2.48,C,0.23,1.82,No
27985,2024-04-20,4,H054,Piso,Norte,9.0,2.63,2.76,A,0.2,1.08,No
27986,2024-01-15,1,H041,Piso,Costa,9.0,3.64,1.76,B,0.18,0.97,No
27987,2024-03-18,3,H028,Adosado,Norte,10.0,4.92,4.18,C,0.23,2.09,Sí
27988,2024-03-16,3,H037,Chalet,Sur,12.0,7.47,3.52,B,0.18,1.98,No
27989,2024-11-23,11,H002,Estudio,Centro,4.0,2.3,2.96,A,0.2,1.05,No
27990,2024-10-01,10,H046,Piso,Costa,7.0,5.33,1.36,C,0.23,1.54,No
27991,2024-07-15,7,H017,Piso,Centro,5.0,3.75,2.82,A,0.2,1.31,Sí
27992,2024-08-06,8,H031,Chalet,Costa,12.0,7.88,2.99,A,0.2,2.17,No
27993,2024-03-03,3,H045,Piso,Sur,5.0,4.06,3.61,A,0.2,1.53,Sí
27994,2024-12-26,12,H013,Piso,Sur,5.0,5.0,3.15,A,0.2,1.63,No
27995,2024-02-01,2,H059,Chalet,Costa,12.0,7.33,,B,0.18,1.75,Sí
27996,2024-08-20,8,H045,Chalet,Centro,11.0,8.03,1.81,B,0.18,1.77,No
27997,2024-04-19,4,H018,Piso,Centro,7.0,3.4,2.8,C,0.23,1.43,Sí
27998,2024-06-13,6,H024,Chalet,Sur,11.0,7.45,3.26,A,0.2,2.14,No
27999,2024-07-12,7,H031,Adosado,Norte,8.0,6.67,,B,0.18,1.76,No
28000,2024-01-07,1,H033,Adosado,Centro,10.0,5.45,2.14,B,0.18,,No
28001,2024-05-18,5,H054,Chalet,Costa,13.0,7.67,1.41,C,0.23,2.09,No
28002,2024-12-08,12,H053,Piso,Centro,6.0,3.05,,A,0.2,1.1,No
28003,2024-10-13,10,H031,Chalet,Centro,11.0,8.98,4.35,C,0.23,3.07,No
28004,2024-10-27,10,H058,Piso,Centro,6.0,3.04,2.71,C,0.23,1.32,No
28005,2024-02-25,2,H027,Adosado,Sur,10.0,6.02,2.07,A,0.2,1.62,Sí
28006,2024-06-08,6,H057,Adosado,Norte,10.0,5.81,6.66,A,0.2,2.49,Sí
28007,2024-05-28,5,H036,Piso,Sur,7.0,4.43,2.69,C,0.23,1.64,No
28008,2024-10-13,10,H021,Piso,Sur,9.0,3.81,2.38,A,0.2,1.24,No
28009,2024-09-13,9,H005,Piso,Costa,6.0,4.06,,B,0.18,1.02,Sí
28010,2024-05-18,5,H011,Estudio,Costa,7.0,1.45,1.4,A,0.2,0.57,No
28011,2024-12-14,12,H034,Adosado,Centro,7.0,5.13,3.52,C,0.23,1.99,No
28012,2024-11-19,11,H059,Piso,Sur,10.0,5.22,4.92,B,0.18,1.83,No
28013,2024-10-18,10,H034,Estudio,Norte,,2.13,2.86,C,0.23,1.15,Sí
28014,2024-11-30,11,H057,Piso,Centro,6.0,4.14,1.67,B,0.18,1.05,No
28015,2024-07-05,7,H060,Piso,Sur,8.0,5.77,4.61,C,0.23,2.39,No
28016,2024-11-18,11,H048,Piso,Norte,8.0,3.29,3.26,A,0.2,1.31,Sí
28017,2024-07-02,7,H003,Adosado,Centro,8.0,5.63,1.92,C,0.23,1.74,No
28018,2024-11-02,11,H006,Estudio,Sur,7.0,1.52,3.17,B,0.18,0.84,No
28019,2024-09-18,9,H020,Piso,Sur,9.0,4.33,3.09,C,0.23,1.71,No
28020,2024-11-05,11,H004,Estudio,Sur,5.0,2.91,3.82,B,0.18,1.21,No
28021,2024-12-09,12,H037,Piso,Norte,7.0,4.58,3.18,B,0.18,1.4,No
28022,2024-05-24,5,H053,Chalet,Centro,10.0,6.72,1.55,A,0.2,1.65,No
28023,2024-09-17,9,H039,Estudio,Sur,6.0,2.0,2.66,C,0.23,1.07,No
28024,2024-01-02,1,H007,Piso,Centro,9.0,3.45,5.11,C,0.23,1.97,No
28025,2024-11-09,11,H060,Chalet,Norte,11.0,7.11,4.03,A,0.2,2.23,Sí
28026,2024-01-12,1,H017,Chalet,Costa,14.0,7.22,1.43,C,0.23,1.99,No
28027,2024-09-17,9,H038,Piso,Norte,7.0,4.32,3.64,B,0.18,1.43,No
28028,2024-12-27,12,H036,Piso,Centro,8.0,3.96,9.13,A,0.2,2.62,No
28029,2024-06-17,6,H034,Chalet,Norte,11.0,6.87,3.73,B,0.18,1.91,No
28030,2024-05-27,5,H006,Piso,Sur,5.0,4.05,2.97,C,0.23,1.61,No
28031,2024-07-18,7,H039,Estudio,Centro,6.0,2.61,1.52,A,0.2,0.83,No
28032,2024-11-07,11,H002,Chalet,Centro,13.0,7.45,2.16,C,0.23,2.21,No
28033,2024-03-10,3,H018,Estudio,Sur,5.0,2.68,3.17,A,0.2,1.17,No
28034,2024-11-07,11,H042,Adosado,Centro,8.0,6.09,3.29,C,0.23,2.16,No
28035,2024-02-23,2,H027,Piso,Norte,8.0,3.06,3.91,A,0.2,1.39,No
28036,2024-09-15,9,H039,Chalet,Norte,15.0,7.7,2.89,C,0.23,2.44,No
28037,2024-12-16,12,H041,Adosado,Norte,8.0,3.95,3.04,A,0.2,1.4,Sí
28038,2024-01-28,1,H051,Piso,Norte,7.0,3.42,7.58,A,0.2,2.2,Sí
28039,2024-12-28,12,H019,Piso,Costa,6.0,5.04,1.34,B,0.18,1.15,No
28040,2024-04-29,4,H032,Chalet,Norte,13.0,8.03,2.85,A,0.2,2.18,No
28041,2024-05-12,5,H024,Adosado,Centro,8.0,5.28,2.89,B,0.18,1.47,Sí
28042,2024-03-30,3,H034,Chalet,Sur,12.0,8.11,,C,0.23,2.62,No
28043,2024-01-16,1,H025,Piso,Sur,7.0,4.25,3.5,B,0.18,1.4,No
28044,2024-10-13,10,H055,Piso,Centro,5.0,3.8,6.63,A,0.2,2.09,No
28045,2024-10-10,10,H024,Estudio,Centro,4.0,2.4,2.98,A,0.2,1.08,No
28046,2024-08-17,8,H025,Piso,Norte,8.0,3.38,4.61,A,0.2,1.6,No
28047,2024-05-16,5,H012,Adosado,Norte,7.0,3.88,2.65,A,0.2,1.31,No
28048,2024-10-21,10,H030,Piso,Norte,8.0,5.01,3.48,C,0.23,1.95,No
28049,2024-08-14,8,H051,Chalet,Norte,12.0,8.08,4.0,C,0.23,2.78,No
28050,2024-01-27,1,H006,Piso,Norte,8.0,3.04,2.55,A,0.2,1.12,No
28051,2024-11-27,11,H030,Piso,Norte,6.0,3.04,3.6,B,0.18,1.2,No
28052,2024-04-26,4,H056,Piso,Centro,6.0,4.28,2.84,C,0.23,1.64,No
28053,2024-03-29,3,H033,Estudio,Norte,3.0,2.64,3.23,A,0.2,1.17,Sí
28054,2024-04-16,4,H015,Piso,Norte,5.0,4.97,3.07,B,0.18,1.45,Sí
28055,2024-08-08,8,H029,Chalet,Sur,11.0,7.78,4.44,A,0.2,2.44,No
28056,2024-08-10,8,H054,Estudio,Sur,7.0,2.43,2.97,A,0.2,1.08,No
28057,2024-05-01,5,H051,Piso,Norte,10.0,4.15,2.79,A,0.2,1.39,No
28058,2024-12-19,12,H014,Piso,Norte,10.0,4.37,4.22,A,0.2,1.72,No
28059,2024-02-02,2,H056,Estudio,Costa,5.0,1.38,1.45,B,0.18,0.51,No
28060,2024-03-31,3,H025,Adosado,Centro,9.0,5.02,3.15,A,0.2,1.63,No
28061,2024-07-02,7,H045,Chalet,Norte,13.0,7.47,3.67,B,0.18,2.01,Sí
28062,2024-09-14,9,H005,Chalet,Centro,12.0,6.88,1.77,A,0.2,1.73,No
28063,2024-01-13,1,H002,Estudio,Sur,5.0,3.05,,B,0.18,1.06,Sí
28064,2024-01-24,1,H047,Piso,Costa,,2.87,3.31,C,0.23,1.42,No
28065,2024-11-20,11,H016,Piso,Sur,6.0,3.45,3.3,B,0.18,1.21,Sí
28066,2024-02-03,2,H039,Piso,Norte,7.0,2.8,3.21,B,0.18,1.08,Sí
28067,2024-09-03,9,H060,Piso,Costa,9.0,4.02,2.14,A,0.2,1.23,No
28068,2024-12-08,12,H054,Piso,Norte,7.0,3.77,3.01,A,0.2,1.36,No
28069,2024-01-19,1,H038,Piso,Centro,6.0,3.78,1.85,C,0.23,1.29,No
28070,2024-01-30,1,H060,Estudio,Centro,3.0,2.69,2.2,A,0.2,0.98,No
28071,2024-02-18,2,H017,Piso,Centro,5.0,4.38,1.97,B,0.18,1.14,No
28072,2024-06-28,6,H031,Estudio,Norte,6.0,2.15,2.83,C,0.23,1.15,No
28073,2024-08-13,8,H001,Adosado,Sur,9.0,5.62,5.17,B,0.18,1.94,Sí
28074,2024-03-18,3,H006,Adosado,Sur,11.0,5.15,2.88,A,0.2,1.61,No
28075,2024-07-25,7,H031,Piso,Centro,7.0,3.9,2.23,A,0.2,1.23,No
28076,2024-02-04,2,H006,Piso,Norte,6.0,4.28,2.95,B,0.18,1.3,No
28077,2024-09-06,9,H036,Piso,Sur,9.0,4.23,2.2,C,0.23,1.48,No
28078,2024-03-11,3,H008,Piso,Costa,9.0,4.37,2.19,A,0.2,1.31,No
28079,2024-12-29,12,H029,Adosado,Centro,8.0,5.34,3.09,A,0.2,1.69,No
28080,2024-11-05,11,H009,Adosado,Norte,7.0,5.42,2.84,B,0.18,1.49,No
28081,2024-10-05,10,H022,Adosado,Costa,10.0,5.11,4.46,B,0.18,,No
28082,2024-05-31,5,H010,Piso,Norte,5.0,4.21,4.17,C,0.23,1.93,No
28083,2024-08-14,8,H024,Piso,Centro,7.0,4.6,5.09,A,0.2,1.94,No
28084,2024-08-30,8,H040,Chalet,Sur,12.0,8.39,3.81,B,0.18,2.2,No
28085,2024-01-10,1,H002,Chalet,Norte,12.0,7.43,2.88,B,0.18,1.86,No
28086,2024-11-12,11,H020,Piso,Sur,7.0,3.56,,A,0.2,1.27,No
28087,2024-02-17,2,H017,Adosado,Sur,9.0,5.02,3.08,A,0.2,1.62,No
28088,2024-04-21,4,H033,Piso,Sur,6.0,3.66,3.43,B,0.18,1.28,No
28089,2024-07-22,7,H014,Adosado,Norte,11.0,6.49,3.47,A,0.2,1.99,No
28090,2024-06-05,6,H032,Piso,Norte,9.0,4.76,3.03,A,0.2,1.56,No
28091,2024-12-08,12,H054,Piso,Costa,5.0,5.56,1.39,A,0.2,1.39,No
28092,2024-01-26,1,H055,Piso,Centro,5.0,4.08,1.75,A,0.2,1.17,No
28093,2024-11-03,11,H037,Adosado,Norte,10.0,6.82,4.09,B,0.18,1.96,Sí
28094,2024-06-14,6,H024,Adosado,Centro,7.0,5.31,4.67,A,0.2,2.0,No
28095,2024-09-05,9,H041,Piso,Centro,7.0,3.82,1.79,C,0.23,1.29,No
28096,2024-09-18,9,H020,Piso,Costa,6.0,3.45,2.89,C,0.23,1.46,No
28097,2024-09-20,9,H049,Piso,Norte,8.0,3.74,2.6,A,0.2,1.27,No
28098,2024-01-17,1,H006,Piso,Sur,8.0,4.16,2.79,B,0.18,1.25,No
28099,2024-03-16,3,H033,Piso,Norte,,3.82,2.67,B,0.18,1.17,Sí
28100,2024-09-10,9,H050,Piso,Centro,9.0,3.61,2.69,A,0.2,1.26,No
28101,2024-07-24,7,H028,Estudio,Centro,6.0,2.98,2.2,B,0.18,0.93,No
28102,2024-02-03,2,H011,Adosado,Centro,11.0,5.9,2.63,A,0.2,,No
28103,2024-05-26,5,H036,Adosado,Sur,10.0,5.37,2.64,C,0.23,1.84,No
28104,2024-11-21,11,H020,Chalet,Sur,12.0,8.12,5.46,A,0.2,2.72,No
28105,2024-12-03,12,H006,Piso,Costa,5.0,3.48,1.86,A,0.2,1.07,No
28106,2024-08-15,8,H008,Piso,Centro,6.0,5.78,,C,0.23,1.74,No
28107,2024-04-27,4,H019,Chalet,Norte,11.0,8.01,,A,0.2,2.23,No
28108,2024-06-13,6,H015,Adosado,Norte,8.0,4.3,3.05,A,0.2,1.47,No
28109,2024-02-07,2,H022,Piso,Sur,8.0,3.86,2.84,A,0.2,1.34,No
28110,2024-12-23,12,H051,Piso,Sur,6.0,4.72,2.76,B,0.18,1.35,Sí
28111,2024-10-22,10,H002,Estudio,Sur,3.0,3.28,3.91,A,0.2,1.44,Sí
28112,2024-05-16,5,H028,Adosado,Sur,11.0,5.82,2.16,B,0.18,1.44,No
28113,2024-11-04,11,H036,Adosado,Norte,9.0,5.19,2.78,A,0.2,1.59,Sí
28114,2024-09-02,9,H036,Piso,Norte,7.0,3.39,8.1,A,0.2,2.3,No
28115,2024-07-16,7,H044,Piso,Centro,7.0,5.16,2.23,A,0.2,1.48,No
28116,2024-03-06,3,H018,Piso,Centro,8.0,4.51,1.7,B,0.18,1.12,No
28117,2024-03-20,3,H012,Piso,Centro,7.0,4.43,2.13,A,0.2,1.31,No
28118,2024-02-21,2,H059,Piso,Norte,6.0,3.84,3.44,B,0.18,1.31,No
28119,2024-05-08,5,H019,Piso,Sur,6.0,5.4,6.1,C,0.23,2.64,No
28120,2024-01-01,1,H057,Piso,Centro,6.0,4.9,1.94,A,0.2,1.37,No
28121,2024-06-15,6,H026,Piso,Sur,5.0,4.2,2.48,A,0.2,1.34,No
28122,2024-01-16,1,H025,Piso,Centro,10.0,4.33,1.64,B,0.18,1.07,No
28123,2024-05-24,5,H028,Chalet,Costa,13.0,7.03,,C,0.23,2.28,Sí
28124,2024-04-21,4,H015,Piso,Centro,7.0,5.02,1.83,C,0.23,1.58,Sí
28125,2024-04-11,4,H010,Chalet,Norte,11.0,7.76,2.74,B,0.18,1.89,No
28126,2024-03-22,3,H039,Piso,Norte,9.0,4.82,3.71,C,0.23,1.96,No
28127,2024-04-08,4,H034,Chalet,Norte,14.0,8.53,2.74,B,0.18,2.03,No
28128,2024-06-07,6,H013,Estudio,Norte,7.0,2.18,4.8,B,0.18,1.26,No
28129,2024-02-09,2,H016,Piso,Costa,7.0,3.26,1.64,C,0.23,1.13,No
28130,2024-06-03,6,H053,Piso,Sur,8.0,5.15,3.18,C,0.23,1.92,No
28131,2024-02-05,2,H040,Piso,Sur,6.0,3.44,2.61,C,0.23,1.39,No
28132,2024-09-03,9,H031,Piso,Centro,9.0,4.33,3.58,A,0.2,1.58,No
28133,2024-01-04,1,H001,Adosado,Costa,8.0,6.14,1.73,B,0.18,1.42,No
28134,2024-10-07,10,H049,Estudio,Sur,5.0,2.45,2.8,A,0.2,1.05,No
28135,2024-12-16,12,H059,Adosado,Norte,9.0,5.46,2.95,A,0.2,1.68,No
28136,2024-11-29,11,H047,Chalet,Norte,13.0,5.55,4.84,A,0.2,2.08,No
28137,2024-09-05,9,H059,Adosado,Centro,8.0,4.83,4.42,C,0.23,2.13,No
28138,2024-01-12,1,H054,Piso,Sur,5.0,4.37,,C,0.23,1.68,Sí
28139,2024-10-09,10,H023,Piso,Sur,9.0,3.36,2.41,B,0.18,1.04,No
28140,2024-08-03,8,H014,Piso,Costa,6.0,4.03,,A,0.2,1.15,No
28141,2024-11-14,11,H039,Piso,Sur,6.0,4.76,4.34,B,0.18,1.64,No
28142,2024-11-06,11,H030,Adosado,Norte,10.0,4.82,3.38,B,0.18,1.48,Sí
28143,2024-03-22,3,H051,Piso,Sur,6.0,4.03,5.59,B,0.18,1.73,Sí
28144,2024-01-14,1,H042,Piso,Centro,8.0,3.93,2.47,B,0.18,1.15,No
28145,2024-02-25,2,H020,Piso,Costa,7.0,3.5,2.49,B,0.18,,No
28146,2024-12-07,12,H025,Estudio,Sur,3.0,2.85,2.38,A,0.2,1.05,No
28147,2024-10-08,10,H011,Estudio,Sur,3.0,2.82,4.6,B,0.18,1.34,Sí
28148,2024-07-17,7,H026,Estudio,Costa,6.0,1.98,1.4,B,0.18,,No
28149,2024-12-13,12,H052,Estudio,Centro,3.0,1.22,2.29,C,0.23,0.81,No
28150,2024-06-14,6,H021,Adosado,Norte,11.0,5.61,3.5,C,0.23,2.1,Sí
28151,2024-10-18,10,H054,Piso,Sur,8.0,3.78,5.64,A,0.2,1.88,No
28152,2024-05-25,5,H055,Piso,Norte,7.0,4.46,2.93,B,0.18,1.33,No
28153,2024-03-18,3,H005,Piso,Sur,7.0,4.7,3.41,A,0.2,1.62,Sí
28154,2024-04-21,4,H007,Adosado,Costa,8.0,6.45,1.43,A,0.2,1.58,No
28155,2024-01-23,1,H012,Estudio,Sur,4.0,2.54,4.05,A,0.2,1.32,No
28156,2024-04-25,4,H002,Piso,Centro,5.0,3.11,3.5,A,0.2,1.32,No
28157,2024-05-21,5,H039,Piso,Costa,8.0,2.82,6.44,A,0.2,1.85,Sí
28158,2024-07-15,7,H021,Piso,Sur,7.0,4.7,2.19,A,0.2,1.38,No
28159,2024-10-04,10,H058,Piso,Centro,7.0,2.93,1.99,A,0.2,0.98,No
28160,2024-01-28,1,H032,Piso,Centro,8.0,3.59,6.98,B,0.18,1.9,No
28161,2024-10-25,10,H005,Piso,Sur,6.0,4.44,2.5,B,0.18,1.25,No
28162,2024-03-16,3,H027,Piso,Centro,8.0,3.43,,C,0.23,1.32,No
28163,2024-01-18,1,H031,Adosado,Centro,10.0,5.34,3.29,B,0.18,1.55,No
28164,2024-04-09,4,H054,Chalet,Costa,13.0,8.62,3.85,A,0.2,2.49,No
28165,2024-05-03,5,H012,Piso,Centro,,3.4,1.66,C,0.23,1.16,No
28166,2024-12-30,12,H057,Chalet,Costa,12.0,7.99,1.83,C,0.23,2.26,No
28167,2024-10-18,10,H036,Adosado,Centro,7.0,4.95,2.04,A,0.2,1.4,Sí
28168,2024-05-04,5,H021,Chalet,Sur,11.0,5.81,,B,0.18,1.49,No
28169,2024-01-07,1,H053,Piso,Centro,7.0,2.86,2.49,A,0.2,1.07,No
28170,2024-01-23,1,H019,Piso,Norte,8.0,4.18,,B,0.18,1.54,No
28171,2024-06-10,6,H003,Piso,Sur,8.0,3.56,2.07,B,0.18,1.01,Sí
28172,2024-04-26,4,H060,Piso,Sur,5.0,4.4,4.85,C,0.23,2.13,No
28173,2024-12-17,12,H017,Piso,Sur,6.0,3.42,3.2,A,0.2,1.32,No
28174,2024-01-21,1,H030,Adosado,Costa,8.0,6.13,1.97,B,0.18,1.46,No
28175,2024-09-08,9,H036,Chalet,Norte,13.0,8.17,2.64,B,0.18,1.95,No
28176,2024-11-21,11,H009,Adosado,Centro,10.0,4.64,3.88,A,0.2,1.7,No
28177,2024-11-04,11,H034,Chalet,Costa,11.0,7.49,1.28,B,0.18,1.58,No
28178,2024-03-24,3,H029,Estudio,Centro,6.0,3.01,3.29,B,0.18,1.13,No
28179,2024-12-27,12,H010,Adosado,Norte,10.0,5.61,4.87,C,0.23,2.41,Sí
28180,2024-02-10,2,H052,Adosado,Centro,8.0,5.7,1.55,B,0.18,1.3,No
28181,2024-07-21,7,H057,Estudio,Costa,6.0,3.63,2.23,A,0.2,1.17,No
28182,2024-05-07,5,H009,Chalet,Sur,13.0,8.11,2.37,B,0.18,1.89,No
28183,2024-05-21,5,H040,Chalet,Norte,10.0,7.71,,B,0.18,2.05,No
28184,2024-12-09,12,H050,Estudio,Norte,6.0,1.85,3.38,A,0.2,1.05,No
28185,2024-04-12,4,H011,Chalet,Norte,13.0,8.94,3.25,A,0.2,2.44,No
28186,2024-04-16,4,H019,Piso,Costa,,4.35,,B,0.18,1.04,Sí
28187,2024-01-17,1,H022,Chalet,Centro,11.0,7.4,2.83,C,0.23,2.35,No
28188,2024-01-25,1,H050,Estudio,Costa,5.0,1.92,3.24,A,0.2,1.03,No
28189,2024-03-04,3,H051,Adosado,Costa,10.0,5.66,3.47,C,0.23,2.1,No
28190,2024-12-07,12,H049,Adosado,Sur,10.0,5.9,4.59,C,0.23,2.41,No
28191,2024-08-24,8,H052,Piso,Sur,7.0,3.36,4.02,C,0.23,1.7,No
28192,2024-06-24,6,H059,Adosado,Centro,10.0,6.47,2.63,B,0.18,1.64,Sí
28193,2024-10-17,10,H022,Piso,Centro,6.0,4.96,1.62,B,0.18,1.18,No
28194,2024-10-19,10,H049,Estudio,Centro,6.0,2.78,1.85,B,0.18,0.83,No
28195,2024-11-06,11,H047,Estudio,Costa,3.0,3.02,3.1,C,0.23,,No
28196,2024-06-04,6,H060,Estudio,Centro,4.0,1.67,3.92,B,0.18,1.01,No
28197,2024-02-22,2,H016,Piso,Costa,8.0,5.68,3.93,A,0.2,1.92,No
28198,2024-03-13,3,H017,Chalet,Sur,11.0,7.01,3.78,C,0.23,2.48,Sí
28199,2024-07-01,7,H040,Chalet,Norte,12.0,7.19,6.25,A,0.2,2.69,No
28200,2024-07-07,7,H055,Chalet,Centro,11.0,7.88,3.28,B,0.18,2.01,No
28201,2024-01-13,1,H007,Piso,Norte,5.0,4.45,3.42,C,0.23,1.81,No
28202,2024-02-16,2,H055,Estudio,Norte,4.0,3.3,2.83,C,0.23,1.41,No
28203,2024-06-08,6,H053,Adosado,Centro,10.0,5.38,3.36,C,0.23,2.01,Sí
28204,2024-10-10,10,H031,Chalet,Norte,12.0,6.7,4.25,B,0.18,1.97,No
28205,2024-02-22,2,H004,Chalet,Costa,13.0,6.94,1.57,C,0.23,1.96,No
28206,2024-10-13,10,H029,Adosado,Centro,,4.5,1.98,A,0.2,1.3,No
28207,2024-01-08,1,H007,Chalet,Norte,11.0,6.74,4.73,B,0.18,2.06,No
28208,2024-03-12,3,H043,Adosado,Norte,,5.06,3.31,A,0.2,1.67,No
28209,2024-04-07,4,H030,Adosado,Centro,9.0,5.11,,B,0.18,1.52,No
28210,2024-03-27,3,H003,Estudio,Centro,6.0,2.27,3.06,A,0.2,1.07,Sí
28211,2024-11-25,11,H025,Adosado,Norte,9.0,4.78,2.75,B,0.18,1.36,No
28212,2024-04-10,4,H034,Piso,Centro,9.0,3.6,1.54,A,0.2,1.03,No
28213,2024-10-07,10,H033,Chalet,Sur,11.0,7.35,2.74,B,0.18,1.82,No
28214,2024-10-15,10,H031,Chalet,Norte,15.0,7.67,3.21,A,0.2,2.18,No
28215,2024-08-24,8,H024,Piso,Norte,5.0,3.38,4.05,A,0.2,1.49,Sí
28216,2024-07-14,7,H038,Chalet,Centro,10.0,7.89,2.49,C,0.23,2.39,Sí
28217,2024-04-06,4,H046,Estudio,Norte,3.0,2.37,2.93,B,0.18,0.95,No
28218,2024-04-05,4,H004,Piso,Centro,10.0,3.04,2.39,C,0.23,1.25,No
28219,2024-09-17,9,H048,Piso,Sur,5.0,3.69,3.14,A,0.2,1.37,Sí
28220,2024-04-30,4,H010,Estudio,Costa,6.0,2.15,4.28,B,0.18,1.16,No
28221,2024-12-31,12,H025,Piso,Norte,5.0,3.93,3.49,A,0.2,1.48,No
28222,2024-09-29,9,H037,Adosado,Centro,7.0,5.46,2.74,A,0.2,1.64,No
28223,2024-11-27,11,H043,Piso,Norte,,4.16,3.78,B,0.18,1.43,No
28224,2024-02-21,2,H001,Chalet,Centro,11.0,8.46,3.18,A,0.2,2.33,No
28225,2024-11-13,11,H017,Chalet,Costa,10.0,6.84,1.4,A,0.2,1.65,No
28226,2024-06-11,6,H046,Chalet,Costa,10.0,7.75,1.31,C,0.23,2.08,No
