"","longitude","latitude","price","room_type","minimum_nights","number_of_reviews","review_scores_value","calculated_host_listings_count","bedrooms","reviews_per_month","beds","accommodates","availability_30","availability_60","availability_90","instant_bookable","Distancia_Centro","Distancia_Norte","Distancia_Sur","logprice","tv_ports","phone_ports","Vecinos","Piso","ventanas"
"4291",-3.69804,40.40951,191,"Entire home/apt",1,4,9,12,1,0.19,2,3,0,0,0,"t",0.9,7.1,3,5.25227342804663,3,2,3,3,2
"4292",-3.71114,40.41298,48,"Entire home/apt",7,15,10,1,2,0.61,2,4,7,37,67,"f",0.8,7,2.7,3.87120101090789,4,3,2,2,3
"4293",-3.66796,40.43586,52,"Entire home/apt",2,96,9,3,1,3.55,2,4,0,0,0,"t",3.7,4.2,6.9,3.95124371858143,2,4,3,1,2
"4294",-3.70411,40.42493,72,"Entire home/apt",2,40,8,1,2,1.49,2,3,30,60,90,"t",0.9,5.5,4.1,4.27666611901606,4,1,2,6,4
"4295",-3.6985,40.42399,200,"Entire home/apt",3,11,10,9,2,0.46,3,4,30,60,90,"t",0.9,5.5,4.3,5.29831736654804,2,1,3,3,2
"4296",-3.68382,40.42798,394,"Entire home/apt",2,37,10,3,2,1.43,3,6,24,54,79,"t",2.1,4.9,5.4,5.97635090929793,1,2,2,3,4
"4297",-3.70251,40.40947,56,"Entire home/apt",2,36,9,1,1,1.33,2,4,0,0,0,"t",0.8,7.1,2.8,4.02535169073515,3,1,1,2,4
"4298",-3.70438,40.42816,59,"Entire home/apt",3,93,10,2,4,3.47,8,8,15,42,68,"t",1.3,5.2,4.5,4.07753744390572,1,2,3,3,7
"4299",-3.70864,40.4095,95,"Entire home/apt",3,4,9,50,1,0.18,1,4,29,59,89,"t",0.9,7.3,2.5,4.55387689160054,1,2,2,4,3
"4300",-3.71534,40.42565,121,"Entire home/apt",3,6,9,50,2,0.23,1,6,16,46,76,"t",1.4,5.8,3.9,4.79579054559674,1,4,3,4,2
"4301",-3.71098,40.41588,98,"Entire home/apt",2,33,10,6,1,1.25,1,4,30,48,48,"t",0.7,6.7,3,4.58496747867057,1,2,3,4,3
"4302",-3.70434,40.41619,113,"Entire home/apt",3,10,7,15,3,0.38,4,8,0,0,0,"t",0.1,6.5,3.3,4.72738781871234,4,4,1,4,5
"4304",-3.63788,40.43781,160,"Entire home/apt",1,2,9,1,2,0.09,3,6,0,0,0,"f",6,5.4,9,5.07517381523383,4,3,3,5,5
"4305",-3.6989,40.42209,55,"Entire home/apt",3,125,9,65,1,4.67,2,3,25,55,85,"t",0.7,5.7,4.1,4.00733318523247,4,4,2,1,1
"4306",-3.698,40.39585,99,"Entire home/apt",2,8,9,1,2,0.3,2,4,0,7,37,"t",2.4,8.6,2.3,4.59511985013459,2,2,2,4,5
"4307",-3.68958,40.42172,325,"Entire home/apt",1,49,10,2,3,2.06,5,6,0,0,28,"t",1.3,5.6,4.5,5.78382518232974,3,1,3,2,6
"4308",-3.70004,40.41051,89,"Entire home/apt",3,14,9,5,2,0.56,3,5,0,0,0,"f",0.7,7,3,4.48863636973214,1,1,3,5,3
"4309",-3.70262,40.41027,46,"Entire home/apt",1,134,10,1,1,5.03,2,3,20,38,63,"t",0.7,7.1,2.8,3.8286413964891,4,4,1,4,3
"4310",-3.707,40.41984,95,"Entire home/apt",3,10,8,50,1,0.42,1,4,28,58,88,"t",0.5,6.2,3.5,4.55387689160054,2,3,2,3,2
"4311",-3.68666,40.42912,180,"Entire home/apt",3,42,10,1,2,1.58,3,4,0,1,1,"t",2,4.8,5.3,5.19295685089021,2,3,2,6,5
"4312",-3.69673,40.41097,38,"Entire home/apt",1,164,9,2,2,6.2,3,6,15,28,57,"t",0.9,6.9,3.2,3.63758615972639,2,1,2,2,4
"4313",-3.7022,40.41001,32,"Entire home/apt",1,134,10,1,1,5.46,1,4,9,25,44,"t",0.8,7.1,2.8,3.46573590279973,2,1,3,2,1
"4314",-3.69806,40.40949,191,"Entire home/apt",1,23,9,12,1,0.89,3,3,0,0,0,"t",0.9,7.1,3,5.25227342804663,2,1,1,3,4
"4315",-3.69729,40.40993,202.29,"Entire home/apt",1,8,10,12,1,0.35,3,4,0,0,0,"t",0.9,7,3.1,5.3097023114146,3,1,3,3,1
"4316",-3.69808,40.41127,202,"Entire home/apt",1,1,8,12,1,0.04,3,4,0,0,0,"t",0.8,6.9,3.2,5.30826769740121,2,4,1,6,3
"4317",-3.69884,40.41105,202,"Entire home/apt",1,3,9,12,1,0.13,3,4,0,0,0,"t",0.7,6.9,3.1,5.30826769740121,1,1,3,5,2
"4318",-3.6988,40.41174,202,"Entire home/apt",1,2,10,12,1,0.09,3,4,0,0,0,"t",0.7,6.8,3.2,5.30826769740121,1,4,3,6,4
"4319",-3.69886,40.41157,214,"Entire home/apt",1,10,7,12,2,0.39,5,5,0,0,0,"t",0.7,6.9,3.1,5.36597601502185,2,2,1,5,4
"4320",-3.67983,40.45677,150,"Entire home/apt",2,16,10,1,2,0.66,2,4,29,59,89,"f",4.9,1.7,8.2,5.01063529409626,3,1,3,4,2
"4321",-3.70668,40.42618,60,"Entire home/apt",1,6,9,1,1,0.23,2,4,1,1,2,"t",1.1,5.5,4.2,4.0943445622221,1,1,3,4,4
"4322",-3.68705,40.43068,148,"Entire home/apt",3,33,10,1,2,1.37,3,4,28,54,84,"t",2.1,4.6,5.4,4.99721227376411,1,1,1,3,3
"4323",-3.70868,40.41533,62,"Entire home/apt",1,49,10,3,1,1.87,2,3,30,60,90,"t",0.5,6.7,3,4.12713438504509,4,1,1,5,2
"4324",-3.71108,40.43391,64,"Entire home/apt",2,56,9,1,2,2.23,3,6,27,57,87,"t",2,4.9,4.9,4.15888308335967,4,4,2,1,4
"4325",-3.70133,40.41207,162,"Entire home/apt",1,66,10,63,3,2.48,5,12,21,51,79,"t",0.5,6.8,3,5.08759633523238,3,2,3,3,4
"4326",-3.67842,40.4364,139,"Entire home/apt",6,1,10,1,3,0.04,4,6,30,60,90,"f",3,4,6.4,4.93447393313069,2,3,3,6,3
"4327",-3.70915,40.41818,44,"Entire home/apt",7,16,10,6,1,0.64,1,2,0,21,51,"f",0.5,6.4,3.3,3.78418963391826,2,1,3,5,3
"4328",-3.65864,40.4761,85,"Entire home/apt",1,21,10,1,3,0.82,4,5,30,60,90,"f",7.6,2.1,11,4.44265125649032,1,2,3,2,3
"4329",-3.70139,40.40704,150,"Entire home/apt",2,59,9,3,2,2.23,6,6,30,60,90,"f",1.1,7.4,2.6,5.01063529409626,4,1,1,2,3
"4330",-3.69767,40.41976,81,"Entire home/apt",3,74,10,1,1,2.87,2,2,16,46,62,"t",0.6,5.9,3.9,4.39444915467244,2,3,2,1,1
"4331",-3.70182,40.42341,97,"Entire home/apt",2,22,10,9,2,0.83,2,4,0,0,0,"t",0.8,5.6,4.1,4.57471097850338,2,1,1,5,4
"4332",-3.70198,40.42271,105,"Entire home/apt",1,57,10,9,2,2.14,2,4,0,0,0,"t",0.7,5.7,4,4.65396035015752,1,1,3,3,2
"4333",-3.70243,40.42296,75,"Entire home/apt",1,42,9,9,2,1.58,2,4,21,23,49,"t",0.7,5.7,4,4.31748811353631,1,3,2,5,3
"4334",-3.70179,40.42274,102,"Entire home/apt",1,16,9,9,2,0.6,2,4,0,0,0,"t",0.7,5.7,4,4.62497281328427,3,1,1,2,3
"4335",-3.70231,40.42319,87,"Entire home/apt",2,2,10,9,1,0.12,3,3,13,43,70,"t",0.7,5.7,4,4.46590811865458,2,4,3,4,2
"4336",-3.70305,40.4211,103,"Entire home/apt",1,20,9,9,2,0.77,2,4,23,49,79,"t",0.5,5.9,3.8,4.63472898822964,4,4,3,3,2
"4337",-3.69895,40.41077,48,"Entire home/apt",2,130,10,1,1,4.89,2,3,4,10,14,"t",0.8,6.9,3.1,3.87120101090789,3,1,1,5,1
"4338",-3.70222,40.42516,85,"Entire home/apt",7,34,9,1,3,1.27,3,8,0,0,0,"t",0.9,5.5,4.2,4.44265125649032,1,4,3,1,3
"4339",-3.67273,40.44252,78,"Entire home/apt",4,9,10,1,2,0.33,2,3,0,0,0,"f",3.9,3.4,7.2,4.35670882668959,3,2,3,5,2
"4340",-3.69563,40.41363,100,"Entire home/apt",2,1,10,15,2,0.04,2,4,0,0,0,"t",0.7,6.6,3.5,4.60517018598809,1,3,3,2,3
"4341",-3.69731,40.41249,115,"Entire home/apt",2,1,8,15,2,0.04,3,6,0,0,0,"t",0.7,6.7,3.3,4.74493212836325,1,2,3,2,3
"4342",-3.69615,40.41249,135,"Entire home/apt",2,1,10,15,3,0.04,4,8,0,0,0,"t",0.8,6.7,3.4,4.90527477843843,3,3,2,5,5
"4343",-3.68781,40.42561,180,"Entire home/apt",4,2,10,1,2,0.08,2,4,0,0,0,"t",1.6,5.2,4.9,5.19295685089021,1,4,2,2,4
"4344",-3.70577,40.42658,93,"Entire home/apt",2,21,9,1,1,0.79,1,2,30,60,90,"f",1.1,5.4,4.3,4.53259949315326,1,2,3,6,2
"4345",-3.70541,40.42161,79,"Entire home/apt",3,68,9,1,1,2.56,1,3,0,0,0,"t",0.6,5.9,3.8,4.36944785246702,1,4,3,6,4
"4346",-3.69817,40.414,68.57,"Entire home/apt",3,72,9,1,1,2.71,1,4,0,0,0,"t",0.5,6.6,3.4,4.22785512129627,4,3,3,2,2
"4347",-3.70085,40.42226,42,"Entire home/apt",1,98,9,2,1,3.64,3,3,18,31,61,"f",0.7,5.7,4,3.73766961828337,2,1,2,1,1
"4348",-3.70188,40.41526,106.43,"Entire home/apt",4,11,8,18,2,0.43,3,6,30,60,90,"t",0.2,6.5,3.3,4.66748749205295,3,2,1,5,2
"4349",-3.68958,40.42172,386,"Entire home/apt",1,47,10,2,3,1.79,5,6,5,35,65,"t",1.3,5.6,4.5,5.95583736946483,4,3,3,5,5
"4350",-3.70488,40.42222,50,"Entire home/apt",2,9,9,9,1,0.34,2,3,0,0,12,"t",0.6,5.8,3.8,3.91202300542815,3,2,1,5,4
"4351",-3.69658,40.40542,87,"Entire home/apt",4,34,8,18,2,1.29,3,6,0,10,33,"t",1.4,7.5,2.8,4.46590811865458,2,2,3,2,4
"4352",-3.70255,40.41966,64,"Entire home/apt",3,9,10,2,1,0.34,3,4,14,44,74,"t",0.3,6.1,3.7,4.15888308335967,1,1,3,3,3
"4353",-3.65864,40.47857,80,"Entire home/apt",7,1,10,2,2,0.04,2,3,0,0,0,"f",7.9,2.2,11.2,4.38202663467388,1,1,3,3,5
"4354",-3.69908,40.41608,102,"Entire home/apt",1,20,9,5,4,0.76,4,8,1,1,1,"t",0.4,6.4,3.5,4.62497281328427,2,1,2,6,4
"4355",-3.69665,40.40573,87,"Entire home/apt",4,17,8,18,2,0.73,4,6,0,14,40,"t",1.3,7.5,2.9,4.46590811865458,2,1,1,5,3
"4356",-3.7051,40.42315,89,"Entire home/apt",3,9,9,31,2,0.43,3,4,16,46,62,"t",0.7,5.7,3.9,4.48863636973214,4,4,2,2,2
"4357",-3.71286,40.42379,53,"Entire home/apt",2,4,10,1,5,0.15,5,5,0,0,0,"t",1.1,5.9,3.8,3.97029191355212,4,4,1,4,5
"4358",-3.72782,40.4142,90,"Entire home/apt",2,38,9,30,2,1.41,3,6,0,0,0,"t",2.1,7.5,2.6,4.49980967033027,4,1,2,4,4
"4359",-3.7089,40.41015,58,"Entire home/apt",4,46,9,1,1,1.72,1,3,30,60,90,"t",0.9,7.2,2.5,4.06044301054642,4,4,3,4,4
"4360",-3.7026,40.42649,85,"Entire home/apt",7,56,9,5,3,2.1,3,6,0,0,0,"t",1.1,5.3,4.4,4.44265125649032,4,3,1,2,4
"4361",-3.69433,40.42583,88,"Entire home/apt",1,12,9,1,2,0.45,0,5,12,42,72,"t",1.3,5.2,4.6,4.47733681447821,4,4,2,3,2
"4362",-3.70806,40.42301,146,"Entire home/apt",1,2,8,8,2,0.17,3,6,26,55,82,"f",0.8,5.9,3.8,4.98360662170834,2,4,3,5,4
"4363",-3.71087,40.42253,65,"Entire home/apt",1,43,9,3,1,1.63,2,4,0,0,0,"t",0.9,6,3.7,4.17438726989564,1,3,2,2,4
"4364",-3.70506,40.41323,65,"Entire home/apt",1,97,9,22,2,3.65,3,5,29,47,47,"t",0.4,6.8,3,4.17438726989564,4,4,1,3,5
"4365",-3.68207,40.42494,240,"Entire home/apt",7,1,10,4,2,0.05,2,5,0,0,0,"f",2,5.2,5.2,5.48063892334199,4,3,2,6,2
"4366",-3.70245,40.41626,63,"Entire home/apt",1,85,10,22,3,3.19,3,6,30,43,43,"t",0.1,6.4,3.4,4.14313472639153,3,4,3,6,6
"4367",-3.72001,40.41317,59,"Entire home/apt",2,120,10,1,2,4.57,2,6,1,1,1,"t",1.5,7.3,2.5,4.07753744390572,2,3,2,4,5
"4368",-3.68937,40.42264,60,"Entire home/apt",1,13,10,4,1,0.75,1,4,23,50,80,"t",1.4,5.5,4.6,4.0943445622221,2,3,3,4,2
"4369",-3.69148,40.4204,84,"Entire home/apt",1,110,9,4,1,4.15,2,4,16,43,73,"t",1.1,5.8,4.3,4.43081679884331,2,1,1,3,2
"4370",-3.72787,40.38496,78,"Entire home/apt",1,12,9,2,3,0.49,8,7,0,0,0,"t",4.1,10.4,0.7,4.35670882668959,4,4,3,2,4
"4371",-3.66214,40.39843,46,"Entire home/apt",1,63,8,1,1,2.36,2,3,30,60,90,"f",4,8.4,5.3,3.8286413964891,1,4,1,4,1
"4372",-3.65573,40.5069,81,"Entire home/apt",3,65,10,4,1,2.43,2,4,6,22,22,"t",10.8,4.5,14.2,4.39444915467244,3,1,2,3,1
"4373",-3.71168,40.42244,90,"Entire home/apt",5,39,9,13,1,1.46,2,4,1,15,39,"f",1,6,3.7,4.49980967033027,1,3,2,4,4
"4374",-3.65207,40.42802,58,"Entire home/apt",1,103,9,2,2,3.84,3,6,0,14,44,"f",4.5,5.5,7.4,4.06044301054642,3,3,3,3,5
"4375",-3.70527,40.42429,95,"Entire home/apt",3,19,9,50,1,0.76,1,4,30,60,90,"t",0.9,5.6,4,4.55387689160054,4,1,3,1,2
"4376",-3.71393,40.41109,112,"Entire home/apt",2,7,9,18,1,0.29,2,4,0,0,0,"t",1.1,7.3,2.4,4.71849887129509,1,3,1,5,4
"4377",-3.69815,40.41006,53,"Entire home/apt",3,57,9,2,1,2.29,1,2,29,59,89,"t",0.9,7,3.1,3.97029191355212,3,1,1,4,3
"4378",-3.70194,40.42082,202,"Entire home/apt",1,4,8,88,3,0.19,7,10,27,57,87,"t",0.5,5.9,3.8,5.30826769740121,4,1,1,4,4
"4379",-3.71047,40.41111,113,"Entire home/apt",1,5,9,88,2,0.21,4,6,0,0,0,"t",0.9,7.2,2.5,4.72738781871234,1,4,1,6,4
"4380",-3.69999,40.42319,103,"Entire home/apt",1,6,10,88,1,0.27,2,4,0,0,0,"t",0.8,5.6,4.1,4.63472898822964,4,1,2,6,3
"4381",-3.70607,40.41797,130,"Entire home/apt",1,14,9,88,2,0.63,5,7,14,44,74,"t",0.3,6.3,3.4,4.86753445045558,1,4,1,3,5
"4382",-3.71432,40.42409,220,"Entire home/apt",1,2,10,88,3,0.09,4,8,30,60,90,"t",1.2,6,3.8,5.39362754635236,3,1,1,4,6
"4383",-3.69479,40.41379,79,"Entire home/apt",3,12,10,1,1,0.52,2,3,18,32,49,"f",0.8,6.5,3.6,4.36944785246702,2,4,1,5,2
"4384",-3.69941,40.40841,42,"Entire home/apt",1,1,10,2,2,0.06,2,3,14,14,14,"f",1,7.2,2.9,3.73766961828337,1,2,1,2,5
"4385",-3.69043,40.40162,47,"Entire home/apt",3,69,10,1,1,2.59,0,2,0,0,0,"t",2,7.8,3.1,3.85014760171006,1,3,1,6,3
"4386",-3.74304,40.40517,48,"Entire home/apt",7,55,9,1,2,2.09,3,4,6,36,66,"t",3.6,9,2.2,3.87120101090789,3,1,2,1,4
"4387",-3.70558,40.40471,66,"Entire home/apt",3,57,9,1,2,2.21,2,4,0,0,0,"t",1.4,7.7,2.2,4.18965474202643,1,2,3,2,2
"4388",-3.7068,40.4222,150,"Entire home/apt",2,36,10,5,5,1.47,13,15,0,0,0,"t",0.7,5.9,3.8,5.01063529409626,2,4,3,5,8
"4389",-3.70176,40.41444,87,"Entire home/apt",1,2,9,2,1,0.08,1,2,0,0,0,"f",0.3,6.6,3.2,4.46590811865458,1,1,1,6,2
"4390",-3.58431,40.47281,48,"Entire home/apt",1,196,9,3,2,7.57,3,5,22,51,81,"t",11.9,8.3,15,3.87120101090789,1,3,1,1,2
"4391",-3.68315,40.43727,100,"Entire home/apt",3,7,10,2,2,0.28,2,4,29,59,89,"t",2.9,3.8,6.2,4.60517018598809,1,1,3,6,4
"4392",-3.7095,40.42143,175,"Entire home/apt",3,2,10,26,5,0.08,5,9,0,0,0,"t",0.7,6.1,3.6,5.16478597392351,2,4,1,5,8
"4393",-3.65059,40.4894,91,"Entire home/apt",1,47,9,1,1,1.76,4,5,30,60,90,"f",9.2,3.3,12.6,4.51085950651685,2,3,2,5,3
"4394",-3.71169,40.42043,46,"Entire home/apt",1,51,10,6,2,1.96,2,4,26,56,86,"t",0.8,6.2,3.4,3.8286413964891,3,1,1,3,4
"4395",-3.70634,40.44926,65,"Entire home/apt",2,12,9,6,1,0.45,3,4,0,0,0,"t",3.6,3.2,6.7,4.17438726989564,4,1,3,2,4
"4396",-3.69847,40.42149,55,"Entire home/apt",2,9,10,4,1,0.35,2,3,12,36,54,"t",0.7,5.8,4,4.00733318523247,2,3,2,4,3
"4397",-3.70258,40.42708,52,"Entire home/apt",2,6,10,4,2,0.25,3,4,16,36,53,"t",1.2,5.3,4.4,3.95124371858143,1,3,1,4,4
"4398",-3.70227,40.4065,55,"Entire home/apt",1,217,9,1,2,8.16,2,4,0,1,1,"t",1.1,7.5,2.5,4.00733318523247,2,4,2,1,2
"4399",-3.69373,40.40913,104,"Entire home/apt",4,21,10,6,3,0.8,5,7,4,32,62,"f",1.2,7,3.3,4.64439089914137,4,3,1,6,4
"4400",-3.71912,40.41329,80,"Entire home/apt",2,1,8,1,1,0.04,2,2,0,0,0,"f",1.4,7.2,2.5,4.38202663467388,3,3,3,1,4
"4401",-3.69313,40.47339,81,"Entire home/apt",2,8,7,18,1,0.36,1,4,13,43,73,"t",6.4,0.9,9.5,4.39444915467244,3,3,3,6,4
"4402",-3.70956,40.43325,60,"Entire home/apt",7,15,9,1,2,0.57,3,4,0,0,0,"f",1.9,4.9,4.9,4.0943445622221,1,1,1,4,2
"4403",-3.69168,40.47313,86,"Entire home/apt",2,11,9,18,1,0.68,1,4,24,54,84,"t",6.4,0.8,9.6,4.45434729625351,2,1,3,2,1
"4404",-3.69155,40.47142,72,"Entire home/apt",2,31,9,18,1,1.22,1,4,30,60,90,"t",6.2,0.8,9.4,4.27666611901606,2,3,3,2,1
"4405",-3.7074,40.42634,97,"Entire home/apt",2,4,9,7,2,0.17,3,5,0,0,13,"t",1.1,5.5,4.2,4.57471097850338,2,4,2,1,2
"4406",-3.70118,40.40963,49,"Entire home/apt",2,49,9,2,2,1.85,2,2,0,12,42,"t",0.8,7.1,2.9,3.89182029811063,1,3,2,3,5
"4407",-3.71078,40.42146,300,"Entire home/apt",3,1,10,26,5,0.04,5,10,0,0,0,"f",0.8,6.1,3.6,5.7037824746562,4,3,1,1,8
"4408",-3.69535,40.41761,99,"Entire home/apt",2,59,9,4,2,2.23,4,6,30,60,90,"t",0.7,6.1,3.8,4.59511985013459,2,4,2,2,3
"4409",-3.68031,40.43581,109,"Entire home/apt",2,34,9,5,2,1.34,3,6,16,46,76,"t",2.9,4,6.2,4.69134788222914,1,1,2,5,5
"4410",-3.69823,40.46062,90,"Entire home/apt",3,29,9,1,1,1.1,2,4,30,60,90,"t",4.9,1.8,8.1,4.49980967033027,4,1,1,1,2
"4411",-3.58475,40.44405,75,"Entire home/apt",2,29,9,1,1,1.1,2,4,30,60,90,"t",10.5,8.8,13.2,4.31748811353631,1,3,3,2,4
"4412",-3.70888,40.41997,109,"Entire home/apt",3,9,10,1,3,0.36,4,5,30,60,78,"f",0.6,6.2,3.5,4.69134788222914,2,2,1,5,5
"4413",-3.70762,40.38916,50,"Entire home/apt",1,3,7,1,2,0.11,2,4,0,0,0,"t",3.1,9.4,1.4,3.91202300542815,3,2,3,3,4
"4414",-3.7124,40.41902,52,"Entire home/apt",1,35,9,1,1,1.33,1,3,22,52,82,"t",0.8,6.4,3.3,3.95124371858143,2,1,3,3,3
"4415",-3.7138,40.42059,36,"Entire home/apt",1,46,10,1,2,1.89,3,4,25,55,85,"t",1,6.3,3.4,3.58351893845611,4,2,1,4,3
"4416",-3.71246,40.42066,34,"Entire home/apt",1,41,9,1,1,1.62,0,2,20,50,80,"t",0.9,6.2,3.5,3.52636052461616,4,4,1,5,4
"4417",-3.69974,40.40922,45,"Entire home/apt",2,7,9,1,1,0.27,1,3,0,0,0,"f",0.9,7.1,2.9,3.80666248977032,4,4,1,6,3
"4418",-3.70492,40.42801,74,"Entire home/apt",3,73,10,1,2,2.8,2,4,6,36,66,"t",1.3,5.2,4.4,4.30406509320417,3,1,2,4,2
"4419",-3.70622,40.42224,75,"Entire home/apt",2,1,10,1,5,0.04,5,7,0,0,0,"t",0.7,5.9,3.8,4.31748811353631,3,3,1,4,6
"4420",-3.66785,40.39917,39,"Entire home/apt",2,43,9,10,1,1.78,1,4,11,41,71,"t",3.6,8.2,4.9,3.66356164612965,2,1,1,3,2
"4421",-3.69944,40.42544,50,"Entire home/apt",2,46,9,13,1,1.74,2,3,29,59,89,"t",1,5.4,4.4,3.91202300542815,4,1,2,5,2
"4422",-3.70374,40.3994,70,"Entire home/apt",1,29,8,1,3,1.1,6,6,0,0,0,"t",1.9,8.3,2,4.24849524204936,2,2,1,5,6
"4423",-3.69372,40.46647,36,"Entire home/apt",3,51,9,1,1,1.93,1,4,21,51,81,"t",5.6,1.1,8.8,3.58351893845611,2,3,1,6,2
"4424",-3.70853,40.4526,41,"Entire home/apt",2,10,10,1,3,0.38,3,4,0,0,0,"t",4,3.1,7,3.71357206670431,4,4,1,1,3
"4425",-3.70933,40.40741,78,"Entire home/apt",2,76,10,3,1,3.09,2,3,28,58,88,"t",1.2,7.5,2.2,4.35670882668959,3,3,1,5,1
"4426",-3.67787,40.42284,56,"Entire home/apt",2,128,9,1,1,4.86,2,4,0,0,0,"t",2.3,5.5,5.3,4.02535169073515,3,4,2,4,4
"4427",-3.71019,40.43544,150,"Entire home/apt",3,7,9,1,5,0.26,5,10,0,0,0,"t",2.2,4.7,5.1,5.01063529409626,1,2,2,6,7
"4428",-3.69547,40.41038,72,"Entire home/apt",2,55,9,1,2,2.33,2,4,16,46,76,"t",1,6.9,3.3,4.27666611901606,4,1,1,2,3
"4429",-3.70562,40.41021,72,"Entire home/apt",1,40,9,1,1,1.61,1,2,30,60,90,"f",0.8,7.1,2.7,4.27666611901606,2,2,3,2,2
"4430",-3.71248,40.40577,49,"Entire home/apt",3,60,9,1,1,2.37,1,4,29,59,89,"t",1.4,7.8,1.9,3.89182029811063,3,2,2,6,1
"4431",-3.71477,40.43261,64,"Entire home/apt",1,34,8,30,1,1.56,2,4,14,44,74,"t",2,5.2,4.7,4.15888308335967,3,3,1,5,2
"4432",-3.64589,40.4778,50,"Entire home/apt",2,18,10,7,1,0.75,1,3,29,59,89,"t",8.4,3.2,11.7,3.91202300542815,4,3,3,4,4
"4433",-3.69546,40.41187,72,"Entire home/apt",2,33,8,30,2,1.25,3,4,13,13,13,"t",0.9,6.8,3.4,4.27666611901606,3,2,1,4,4
"4434",-3.70675,40.45101,70,"Entire home/apt",2,13,8,6,1,0.49,2,4,0,0,0,"t",3.8,3.1,6.8,4.24849524204936,4,4,3,1,1
"4435",-3.67154,40.43069,74,"Entire home/apt",1,10,9,32,1,0.41,1,4,20,50,80,"t",3.1,4.7,6.3,4.30406509320417,2,2,3,5,2
"4436",-3.70384,40.41115,88,"Entire home/apt",2,30,9,2,2,1.15,3,5,29,59,89,"t",0.6,7,2.8,4.47733681447821,4,2,2,4,2
"4437",-3.66477,40.43322,50,"Entire home/apt",4,32,10,1,1,1.3,2,4,28,38,61,"f",3.7,4.6,6.9,3.91202300542815,2,4,2,1,2
"4438",-3.69869,40.39739,41,"Entire home/apt",6,6,10,1,1,0.24,2,2,0,0,0,"t",2.2,8.4,2.3,3.71357206670431,1,3,2,5,3
"4439",-3.70567,40.42034,216,"Entire home/apt",1,2,9,61,2,0.1,3,6,30,57,83,"t",0.4,6.1,3.6,5.37527840768417,1,1,3,4,4
"4440",-3.71866,40.39732,66,"Entire home/apt",2,48,10,1,1,2.31,2,4,0,0,0,"f",2.5,8.8,0.9,4.18965474202643,4,1,3,1,4
"4441",-3.70609,40.40353,80,"Entire home/apt",3,25,9,5,2,0.99,3,6,0,0,6,"f",1.5,7.9,2.1,4.38202663467388,4,3,1,1,2
"4442",-3.69253,40.47153,89,"Entire home/apt",2,28,7,18,2,1.11,3,6,27,57,87,"t",6.2,0.9,9.4,4.48863636973214,4,3,3,1,2
"4443",-3.70689,40.41894,216,"Entire home/apt",1,1,10,61,2,0.09,3,6,30,60,90,"t",0.4,6.2,3.4,5.37527840768417,3,2,3,2,4
"4444",-3.70676,40.42286,71,"Entire home/apt",1,4,10,1,1,0.16,1,4,13,43,61,"t",0.7,5.8,3.8,4.26267987704132,4,1,3,6,4
"4446",-3.70724,40.41262,50,"Entire home/apt",3,7,9,1,1,0.26,1,2,0,0,0,"f",0.6,6.9,2.8,3.91202300542815,1,2,2,4,1
"4447",-3.69844,40.41991,35,"Entire home/apt",1,152,9,1,1,5.78,1,2,26,56,86,"t",0.5,5.9,3.9,3.55534806148941,1,2,3,5,1
"4448",-3.70521,40.42117,58,"Entire home/apt",1,3,7,63,1,0.26,2,3,0,0,0,"t",0.5,6,3.7,4.06044301054642,1,1,1,5,1
"4449",-3.71421,40.39319,195,"Entire home/apt",4,1,6,25,3,0.06,4,4,30,60,90,"t",2.8,9.2,0.9,5.27299955856375,3,3,1,5,5
"4450",-3.69663,40.40749,80,"Entire home/apt",4,53,9,6,1,2.04,2,3,0,0,0,"t",1.2,7.3,3,4.38202663467388,2,3,3,5,4
"4451",-3.70222,40.42733,186,"Entire home/apt",2,59,9,30,5,2.42,5,10,30,60,90,"t",1.2,5.2,4.5,5.2257466737132,4,3,2,4,5
"4452",-3.70501,40.40957,314,"Entire home/apt",3,37,9,1,4,1.47,8,12,29,59,89,"t",0.8,7.2,2.6,5.74939298590825,2,3,3,3,7
"4453",-3.7083,40.4107,28,"Entire home/apt",2,31,9,1,1,1.19,1,2,0,0,0,"f",0.8,7.1,2.6,3.3322045101752,1,2,2,6,3
"4454",-3.70862,40.42694,60,"Entire home/apt",5,3,10,1,1,0.12,1,3,29,59,89,"f",1.2,5.5,4.2,4.0943445622221,2,3,2,6,2
"4455",-3.71476,40.39302,95,"Entire home/apt",2,2,10,25,3,0.08,4,3,30,60,90,"f",2.8,9.2,0.8,4.55387689160054,3,1,3,5,4
"4457",-3.68518,40.3489,103,"Entire home/apt",2,4,6,12,3,0.16,10,12,0,0,0,"t",7.7,13.7,5.7,4.63472898822964,1,1,1,1,5
"4458",-3.69298,40.40626,59,"Entire home/apt",2,75,9,58,1,2.89,1,2,0,0,13,"t",1.5,7.4,3.1,4.07753744390572,1,4,1,1,4
"4459",-3.70825,40.41336,70,"Entire home/apt",4,11,10,1,1,0.45,1,3,0,13,43,"t",0.6,6.9,2.8,4.24849524204936,2,4,3,6,2
"4460",-3.66748,40.43476,51,"Entire home/apt",2,78,9,3,1,2.96,2,4,0,0,0,"t",3.6,4.3,6.8,3.93182563272433,2,1,1,1,1
